"","Status","id","Title Short","Title Long","Type/Instr Met","Level","College","Dept","Cred Hrs","Description","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","doc_id","ADJ","ADP","ADV","AUX","CCONJ","DET","INTJ","NOUN","NUM","PART","PRON","PROPN","PUNCT","SCONJ","SYM","VERB","X","ADJ_ratio","ADP_ratio","ADV_ratio","AUX_ratio","CCONJ_ratio","DET_ratio","INTJ_ratio","NOUN_ratio","NUM_ratio","PART_ratio","PRON_ratio","PROPN_ratio","PUNCT_ratio","SCONJ_ratio","SYM_ratio","VERB_ratio","X_ratio","total_words_ratio","sentiment"
"1","Active","ACC_1990","Elective","Elective","Type: Off-campus instruction | Instr Met:","UC","PS","CPS","1 to 4","offer elective credit for course take at other academic institution. May be repeat without limit.",0.00371644583363491,0.00371644583363491,0.00371644583363491,0.0037164458336349,0.00371644583363491,0.00371644583363491,0.0037164458336349,0.00371644583363491,0.947969758329111,0.00371644583363491,0.0037164458336349,0.00371644583363491,0.0037164458336349,0.00371644583363491,0.00371644583363491,0,0,0,0,0,0,0,2,0,3,"doc1",3,3,0,2,0,0,0,5,0,0,0,0,2,0,0,2,0,0.176470588235294,0.176470588235294,0,0.117647058823529,0,0,0,0.294117647058824,0,0,0,0,0.117647058823529,0,0,0.117647058823529,0,17,0.125
"215","Active","CJS_6425","Research Methods","Research Methods","Type: Lecture | Instr Met:","GP","PS","CPS","3","survey the method and technique of research and evaluation and review various strategy for integrate the finding obtain into agency policy and strategy. topic include survey, observation, analysis of archival datum, and experimentation. introduce various evaluation design. cover issue such as ethical problem and the design, procedure, and politic of research. The goal of this course be not to produce social scientist but to prepare student to be critical consumer of social science research.",0.000649584457051676,0.000649584457051649,0.000649584457051697,0.000649584457051691,0.238036073336563,0.000649584457051699,0.0482624450050766,0.419862826345067,0.000649584457051681,0.000649584457051686,0.000649584457051703,0.286693226285725,0.000649584457051678,0.000649584457051657,0.000649584457051635,0,2,1,2,0,1,0,3,1,6,"doc218",10,8,0,2,8,5,0,32,0,4,0,0,10,0,0,5,0,0.119047619047619,0.0952380952380952,0,0.0238095238095238,0.0952380952380952,0.0595238095238095,0,0.380952380952381,0,0.0476190476190476,0,0,0.119047619047619,0,0,0.0595238095238095,0,84,0.15
"216","Active","CJS_6430","Risk Management","Risk Management","Type: Lecture | Instr Met:","GP","PS","CPS","3","provide a framework for a organizational leader to improve decision make through a comprehensive understand of a organization's exposure to risk. expose student to skill for conduct this assessment across organizational boundary and in public - private partnership. focus on how to model, measure, or assess undesirable risk and reduce risk relevant to large organization with collective public obligation. emphasize conduct homeland - security - relate assessment across criminal justice discipline and in public - private security collaboration.",0.000581082060356862,0.000581082060356842,0.000581082060356845,0.000581082060356735,0.447473736428304,0.000581082060356802,0.00058108206035682,0.000581082060356795,0.000581082060356838,0.143614955308415,0.000581082060356836,0.0932162997157119,0.000581082060356817,0.00058108206035683,0.309303105883644,2,5,2,5,2,1,2,11,4,11,"doc219",14,10,1,0,4,5,0,23,0,5,0,0,10,1,0,12,0,0.164705882352941,0.117647058823529,0.0117647058823529,0,0.0470588235294118,0.0588235294117647,0,0.270588235294118,0,0.0588235294117647,0,0,0.117647058823529,0.0117647058823529,0,0.141176470588235,0,85,0.0383771929824561
"217","Active","CJS_6435","Program Evaluations","Program Evaluations","Type: Lecture | Instr Met:","GP","PS","CPS","3","offer student a opportunity to understand the element of successful program evaluation as good as the threat to validity implicit in program evaluation design. identify the infrastructure, include information need to implement new program base on evaluation, and seek to enable student to assess the utility of evaluation make of program in their respective field.",0.000877049798060849,0.000877049798060813,0.000877049798060861,0.000877049798060832,0.000877049798060829,0.000877049798060827,0.000877049798060855,0.000877049798060796,0.000877049798060857,0.486761714844569,0.000877049798060854,0.50183663778064,0.00087704979806085,0.000877049798060852,0.000877049798060871,1,4,0,2,2,0,1,4,1,8,"doc220",5,9,0,0,1,5,0,21,0,4,1,0,4,0,0,9,0,0.0847457627118644,0.152542372881356,0,0,0.0169491525423729,0.0847457627118644,0,0.355932203389831,0,0.0677966101694915,0.0169491525423729,0,0.0677966101694915,0,0,0.152542372881356,0,59,0.046875
"218","Active","CJS_6440","Gis, Evdnce-Basd Lrng & Policy","GIS, Evidence-Based Learning, and Policy","Type: Lecture | Instr Met:","GP","PS","CPS","3","offer student a opportunity to develop a understand of gi - assist map, other use of gi, as good as the misuse and misinterpretation that often occur when map be draw base on inaccurate information. gi application be currently be deploy to gather information and intelligence across a broad spectrum in the public domain. discuss the ethical and technical aspect of such datum - drive approach.",0.000800592379770927,0.000800592379770908,0.000800592379770927,0.000800592379770927,0.240140869706159,0.000800592379770923,0.434159058516604,0.00080059237977088,0.000800592379770915,0.000800592379770913,0.316092963219986,0.000800592379770912,0.000800592379770937,0.000800592379770924,0.000800592379770923,0,4,0,1,2,0,1,4,3,9,"doc221",9,7,3,3,3,6,0,21,0,2,1,0,7,2,0,7,0,0.126760563380282,0.0985915492957746,0.0422535211267606,0.0422535211267606,0.0422535211267606,0.0845070422535211,0,0.295774647887324,0,0.028169014084507,0.0140845070422535,0,0.0985915492957746,0.028169014084507,0,0.0985915492957746,0,71,0.108974358974359
"219","Active","CJS_6450","Organizational Crisis Mgmt","Organizational Crisis Management: The Human Factor","Type: Lecture | Instr Met:","GP","PS","CPS","3","provide a blend of perspective on crisis management, include both sociology and psychology. offer student a opportunity to study the impact of respond to trauma and tragedy and to gain a understand of good practice when intervene with individual or group who have be victim of trauma and tragedy, include strategy and program that can mitigate the impact on professional responder. inform on the approach to facilitate and improve individual as good as institutional resilience.",0.000717226138396567,0.000717226138396529,0.000717226138396555,0.87667175750491,0.0576281154984001,0.000717226138396534,0.000717226138396559,0.00071722613839654,0.000717226138396548,0.0570934133359313,0.000717226138396556,0.00071722613839657,0.00071722613839655,0.000717226138396598,0.000717226138396523,1,4,0,2,3,2,1,6,3,12,"doc222",6,11,1,3,7,7,0,26,0,3,2,0,5,0,0,9,0,0.075,0.1375,0.0125,0.0375,0.0875,0.0875,0,0.325,0,0.0375,0.025,0,0.0625,0,0,0.1125,0,80,0.03515625
"220","Active","CJS_6470","Criminal Justice Capstone","Criminal Justice Capstone","Type: Lecture | Instr Met:","GP","PS","CPS","3","form the culmination of the student's learn in the Criminal Justice Leadership Program. serve to synthesize the knowledge gain from each course in the program. offer student a opportunity to utilize this knowledge to improve their leadership ability.",0.00128663226924278,0.00128663226924279,0.00128663226924277,0.424200121786846,0.066140045290987,0.00128663226924278,0.00128663226924278,0.494220245691253,0.00128663226924279,0.00128663226924279,0.00128663226924279,0.00128663226924279,0.00128663226924278,0.00128663226924279,0.00128663226924276,1,3,1,1,2,0,0,3,2,9,"doc223",1,4,0,0,0,8,0,13,0,4,1,0,3,0,0,8,0,0.0238095238095238,0.0952380952380952,0,0,0,0.19047619047619,0,0.30952380952381,0,0.0952380952380952,0.0238095238095238,0,0.0714285714285714,0,0,0.19047619047619,0,42,0.296875
"221","Active","CJS_6962","Elective","Elective","Type: Off-campus instruction | Instr Met:","GP","PS","CPS","1 to 4","offer elective credit for course take at other academic institution. May be repeat without limit.",0.00371644583363491,0.00371644583363491,0.00371644583363491,0.0037164458336349,0.00371644583363491,0.00371644583363491,0.0037164458336349,0.00371644583363491,0.947969758329111,0.00371644583363491,0.0037164458336349,0.00371644583363491,0.0037164458336349,0.00371644583363491,0.00371644583363491,0,0,0,0,0,0,0,2,0,3,"doc224",3,3,0,2,0,0,0,5,0,0,0,0,2,0,0,2,0,0.176470588235294,0.176470588235294,0,0.117647058823529,0,0,0,0.294117647058824,0,0,0,0,0.117647058823529,0,0,0.117647058823529,0,17,0.125
"222","Active","CMG_6400","Intro to Construction Mgt","Introduction to Construction Management","Type: Lecture | Instr Met:","GP","PS","CPS","4","seek to provide a foundation in both technical skill and individual write and verbal communication for construction project manager. Since student come to the program from a variety of educational and experience background, offer student a opportunity to be assess and bring to the level necessary for successful completion of the program. topic cover include construction documentation, include specification and drawing; the preconstruction process require for plan; and construction operation need for successful operation and control, include estimate, cost control, and change - order management. student practice schedule technique, progress monitor, and report approach for project and be introduce to construction organization, contractor selection, and project procurement.",0.000414841789643931,0.000414841789643917,0.000414841789643886,0.0915064867238972,0.000414841789643956,0.107264977338654,0.00041484178964387,0.000414841789644036,0.000414841789643881,0.796250434461722,0.000414841789643906,0.000414841789643916,0.000414841789643884,0.000414841789643918,0.000414841789643918,0,7,0,2,4,0,1,9,0,13,"doc225",9,11,0,2,11,8,0,51,0,3,0,0,16,1,0,10,0,0.0737704918032787,0.0901639344262295,0,0.0163934426229508,0.0901639344262295,0.0655737704918033,0,0.418032786885246,0,0.0245901639344262,0,0,0.131147540983607,0.00819672131147541,0,0.0819672131147541,0,122,0.1875
"223","Active","CMG_6402","Alternative Project Delivery","Alternative Project Delivery Methods and Project Controls","Type: Lecture | Instr Met:","GP","PS","CPS","4","offer a comprehensive overview of alternative project delivery system in public and private sector. topic include project life cycle; alternative project design, include build information model ( BIM ); schedule; cost and value management; project and program management; project closeout; and innovative procurement strategy. Also examine international project, contract, termination, default, and sustainable and integrate project delivery ( IPD ) as vehicle to ensure the meet of project objective. use case study and real - world example to identify and practice the leadership skill require for successful project execution.",0.000448616397611515,0.00044861639761151,0.000448616397611545,0.0305605065915512,0.000448616397611548,0.000448616397611514,0.000448616397611499,0.000448616397611641,0.00044861639761152,0.875367636792706,0.000448616397611512,0.000448616397611611,0.000448616397611512,0.000448616397611476,0.0886884598444046,1,4,1,3,1,4,0,6,4,14,"doc226",14,5,1,0,8,3,0,42,0,2,0,2,20,0,0,7,0,0.134615384615385,0.0480769230769231,0.00961538461538462,0,0.0769230769230769,0.0288461538461538,0,0.403846153846154,0,0.0192307692307692,0,0.0192307692307692,0.192307692307692,0,0,0.0673076923076923,0,104,0.0833333333333333
"224","Active","CMG_6403","Project Risk and Quality","Safety, Project Risk, and Quality Management","Type: Lecture | Instr Met:","GP","PS","CPS","4","offer student a opportunity to learn how to develop and manage a risk identification, analysis, and response plan. student look at project participant and several construction process with a focus on the safety, risk, and quality impact on that process. cover the late technique to ensure that a project provide a safe environment for everyone. study the analytic tool necessary to ensure customer satisfaction in the area of quality and examine both quality control and assurance process.",0.000649584457051708,0.00064958445705169,0.000649584457051678,0.000649584457051654,0.000649584457051693,0.000649584457051667,0.000649584457051649,0.000649584457051636,0.000649584457051691,0.990905817601276,0.000649584457051685,0.000649584457051634,0.000649584457051704,0.000649584457051707,0.000649584457051654,0,4,0,1,1,1,0,5,2,11,"doc227",6,7,1,0,7,10,0,30,0,4,1,0,8,1,0,10,0,0.0705882352941176,0.0823529411764706,0.0117647058823529,0,0.0823529411764706,0.117647058823529,0,0.352941176470588,0,0.0470588235294118,0.0117647058823529,0,0.0941176470588235,0.0117647058823529,0,0.117647058823529,0,85,0.0880681818181818
"225","Active","CMG_6405","Construction Law","Construction Law","Type: Lecture | Instr Met:","GP","PS","CPS","4","explore the statutory and legal context of contract in construction. cover business ethic and examine the legal issue that may result in bid mistake and construction dispute over such matter as differ expectation regard specification and plan, time and schedule impact, delay and acceleration, change order, and differ and unforeseen condition. explore some area of warranty and guarantee; joint liability; and contract - dispute resolution, include negotiation, alternative dispute resolution, and litigation.",0.369924898738438,0.000620332635211612,0.000620332635211636,0.00062033263521162,0.000620332635211618,0.000620332635211634,0.000620332635211638,0.000620332635211629,0.385191487884041,0.237439621754982,0.000620332635211638,0.000620332635211632,0.000620332635211536,0.000620332635211571,0.000620332635211621,2,5,1,2,0,2,1,4,4,5,"doc228",6,6,0,1,11,3,0,36,0,0,1,0,13,0,0,7,0,0.0714285714285714,0.0714285714285714,0,0.0119047619047619,0.130952380952381,0.0357142857142857,0,0.428571428571429,0,0,0.0119047619047619,0,0.154761904761905,0,0,0.0833333333333333,0,84,0.04375
"226","Active","CMG_6962","Elective","Elective","Type: Off-campus instruction | Instr Met:","GP","PS","CPS","1 to 4","offer elective credit for course take at other academic institution. May be repeat without limit.",0.00371644583363491,0.00371644583363491,0.00371644583363491,0.0037164458336349,0.00371644583363491,0.00371644583363491,0.0037164458336349,0.00371644583363491,0.947969758329111,0.00371644583363491,0.0037164458336349,0.00371644583363491,0.0037164458336349,0.00371644583363491,0.00371644583363491,0,0,0,0,0,0,0,2,0,3,"doc229",3,3,0,2,0,0,0,5,0,0,0,0,2,0,0,2,0,0.176470588235294,0.176470588235294,0,0.117647058823529,0,0,0,0.294117647058824,0,0,0,0,0.117647058823529,0,0,0.117647058823529,0,17,0.125
"227","Active","CMMN_1102","Public Speaking","Public Speaking","Type: Lecture | Instr Met:","US","PS","SPPS","4","seek to provide student with the tool necessary to plan and deliver a professional speech and with opportunity to practice and perfect their own presentation style. discuss common issue in public speak, such as anxiety, audience analysis, and select a topic. cover organize a speech and develop effective introduction and conclusion. explore method of delivery and presentation aid. expose student to different type of speech, both inside and outside of academia.",0.000665269877112006,0.000665269877111988,0.000665269877111989,0.000665269877111982,0.0992664473647588,0.726013750983072,0.000665269877111928,0.166736563126825,0.000665269877111972,0.000665269877111948,0.00066526987711199,0.000665269877112,0.000665269877112023,0.000665269877111988,0.000665269877112017,1,11,0,2,1,1,0,5,1,12,"doc230",9,9,2,0,9,4,0,23,0,3,1,0,9,0,0,11,0,0.1125,0.1125,0.025,0,0.1125,0.05,0,0.2875,0,0.0375,0.0125,0,0.1125,0,0,0.1375,0,80,0.100325
"228","Active","CMMN_1103","Public Speaking Discussion","Public Speaking Discussion","Type: Recitation/Discussion | Instr Met:","US","PS","SPPS","0 to 1","accompany CMMN 1102. offer student a opportunity to develop a digital diary of their experience in NU Immerse use technique study in CMMN 1102. design to improve English - language preparation through listen, read, write, and speak while develop a script, create a voice - over record, and storyboarding their digital diary.",0.000824552695549682,0.183741180344643,0.000824552695549683,0.000824552695549662,0.000824552695549704,0.805539634613211,0.000824552695549698,0.000824552695549679,0.000824552695549685,0.000824552695549702,0.000824552695549679,0.00082455269554967,0.000824552695549683,0.000824552695549696,0.000824552695549681,0,5,0,1,4,0,1,3,0,9,"doc231",3,5,0,0,2,5,0,13,2,2,2,3,10,1,0,12,0,0.05,0.0833333333333333,0,0,0.0333333333333333,0.0833333333333333,0,0.216666666666667,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.05,0.166666666666667,0.0166666666666667,0,0.2,0,60,0.208333333333333
"229","Active","CMN_1100","Organizational Communication","Organizational Communication","Type: Lecture | Instr Met:","UC","PS","CPS","3","introduce psychological, sociological, and communication theory as they apply to organizational life. offer student a opportunity to analyze the importance of effective communication for organization in a rapidly change environment. topic include management and leadership, culture and change, diversity, conflict management, and employee engagement. Throughout the course, student be encourage to examine their communication skill in the context of that competency necessary in today ’ s complex organizational environment.",0.000681731548241046,0.000681731548241059,0.000681731548241066,0.291373990557126,0.000681731548241067,0.000681731548241059,0.000681731548241016,0.000681731548241033,0.000681731548241065,0.000681731548241047,0.000681731548241056,0.00068173154824107,0.000681731548241068,0.000681731548241037,0.69976349931574,1,4,0,2,2,1,1,7,1,10,"doc232",7,8,1,1,4,6,0,28,0,3,2,0,12,1,0,7,0,0.0875,0.1,0.0125,0.0125,0.05,0.075,0,0.35,0,0.0375,0.025,0,0.15,0.0125,0,0.0875,0,80,0.125
"230","Active","CMN_1990","Elective","Elective","Type: Off-campus instruction | Instr Met:","UC","PS","CPS","1 to 4","offer elective credit for course take at other academic institution. May be repeat without limit.",0.00371644583363491,0.00371644583363491,0.00371644583363491,0.0037164458336349,0.00371644583363491,0.00371644583363491,0.0037164458336349,0.00371644583363491,0.947969758329111,0.00371644583363491,0.0037164458336349,0.00371644583363491,0.0037164458336349,0.00371644583363491,0.00371644583363491,0,0,0,0,0,0,0,2,0,3,"doc233",3,3,0,2,0,0,0,5,0,0,0,0,2,0,0,2,0,0.176470588235294,0.176470588235294,0,0.117647058823529,0,0,0,0.294117647058824,0,0,0,0,0.117647058823529,0,0,0.117647058823529,0,17,0.125
"231","Active","CMN_2310","Professional Speaking","Professional Speaking","Type: Lecture | Instr Met:","UC","PS","CPS","3","emphasize the practical skill of public speak, include method for overcome presentation anxiety, and the use of visual aid to enhance speaker presentation. offer student a opportunity to prepare for a variety of typical public speak situation and to learn the basic principle of organization and research need for effective message design and delivery.",0.000824552695549693,0.0008245526955497,0.000824552695549723,0.000824552695549613,0.000824552695549679,0.578993427184093,0.000824552695549677,0.149387023922907,0.000824552695549689,0.0008245526955497,0.000824552695549702,0.000824552695549651,0.000824552695549658,0.000824552695549701,0.261724916546404,1,6,0,1,1,1,1,3,1,11,"doc234",8,8,0,0,4,5,0,22,0,2,0,0,4,0,0,5,0,0.137931034482759,0.137931034482759,0,0,0.0689655172413793,0.0862068965517241,0,0.379310344827586,0,0.0344827586206897,0,0,0.0689655172413793,0,0,0.0862068965517241,0,58,0.1875
"232","Active","CMN_2990","Elective","Elective","Type: Off-campus instruction | Instr Met:","UC","PS","CPS","1 to 4","offer elective credit for course take at other academic institution. May be repeat without limit.",0.00371644583363491,0.00371644583363491,0.00371644583363491,0.0037164458336349,0.00371644583363491,0.00371644583363491,0.0037164458336349,0.00371644583363491,0.947969758329111,0.00371644583363491,0.0037164458336349,0.00371644583363491,0.0037164458336349,0.00371644583363491,0.00371644583363491,0,0,0,0,0,0,0,2,0,3,"doc235",3,3,0,2,0,0,0,5,0,0,0,0,2,0,0,2,0,0.176470588235294,0.176470588235294,0,0.117647058823529,0,0,0,0.294117647058824,0,0,0,0,0.117647058823529,0,0,0.117647058823529,0,17,0.125
"233","Active","CMN_3100","Negotiation","Negotiation","Type: Lecture | Instr Met:","UC","PS","CPS","3","introduce the technique of dispute resolution. focus on the process of mediation, facilitation, and negotiation. Through reading, lecture, and class activity, offer student a opportunity to explore method of apply this skill to professional setting.",0.00122922732305453,0.00122922732305451,0.00122922732305452,0.150888954189396,0.00122922732305454,0.00122922732305452,0.00122922732305452,0.60341894555221,0.23094137238174,0.00122922732305452,0.00122922732305451,0.00122922732305452,0.00122922732305452,0.00122922732305452,0.00122922732305451,1,2,0,0,0,0,0,1,1,6,"doc236",1,6,0,0,3,4,0,16,0,1,0,0,8,0,0,4,0,0.0232558139534884,0.13953488372093,0,0,0.0697674418604651,0.0930232558139535,0,0.372093023255814,0,0.0232558139534884,0,0,0.186046511627907,0,0,0.0930232558139535,0,43,0.0340909090909091
"234","Active","CMN_3200","Comm. Research Methods","Communication Research Methods","Type: Lecture | Instr Met:","UC","PS","CPS","3","offer student a opportunity to explore research methodology in order to develop datum - drive market and communication strategy. cover primary and secondary research, how to obtain source of datum use both traditional and digital method, tool to collect datum, and how to interpret datum to help inform sound business decision. focus on great understand of the customer and their buyer ’ s journey in the social and digital era, market metric, how to interpret this metric to make decision on communication channel, and how to go to market.",0.00058108206035684,0.000581082060356802,0.000581082060356847,0.000581082060356832,0.000581082060356869,0.000581082060356851,0.195895053620374,0.000581082060356835,0.000581082060356841,0.000581082060356843,0.000581082060356851,0.000581082060356809,0.000581082060356853,0.000581082060356861,0.796550879594987,0,4,0,1,1,0,0,3,0,8,"doc237",8,7,4,1,9,4,0,31,0,9,1,0,11,0,0,13,0,0.0816326530612245,0.0714285714285714,0.0408163265306122,0.0102040816326531,0.0918367346938776,0.0408163265306122,0,0.316326530612245,0,0.0918367346938776,0.0102040816326531,0,0.112244897959184,0,0,0.13265306122449,0,98,0.108630952380952
"235","Active","CMN_3220","Intro to Public Relations","Introduction to Public Relations","Type: Lecture | Instr Met:","UC","PS","CPS","3","offer student a opportunity to gain insight into the role of public relation in assist organization to achieve business objective, range from brand and employee recruitment to product launch and stakeholder engagement. In particular, explore the intersection of traditional PR plan methodology with today ’ s internet, email, and social medium communication channel. flow from the research, strategy, tactic, and evaluation find in effective public relation plan to the major tool that a practitioner can apply to a public relation campaign. this tool include medium relation, social medium, website, employee communication, community relation, and event.",0.000448616397611521,0.000448616397611504,0.000448616397611523,0.00044861639761155,0.000448616397611606,0.000448616397611578,0.00044861639761149,0.000448616397611518,0.000448616397611527,0.000448616397611525,0.000448616397611518,0.0273184507085588,0.000448616397611537,0.000448616397611527,0.966849536122491,0,8,0,0,3,0,1,6,0,15,"doc238",14,11,0,1,5,8,0,42,0,4,1,0,17,0,0,8,0,0.126126126126126,0.0990990990990991,0,0.00900900900900901,0.045045045045045,0.0720720720720721,0,0.378378378378378,0,0.036036036036036,0.00900900900900901,0,0.153153153153153,0,0,0.0720720720720721,0,111,0.138392857142857
"236","Active","CMN_3340","Gender & Communication","Gender and Communication","Type: Lecture | Instr Met:","UC","PS","CPS","3","examine the personal and social aspect of gender and the role communication play in our understand of gender identity. encourage student to examine their own attitude toward gender and communication, especially in organizational context.",0.00141918413741487,0.00141918413741487,0.00141918413741487,0.16657102137232,0.00141918413741489,0.00141918413741487,0.00141918413741487,0.00141918413741487,0.00141918413741488,0.00141918413741486,0.00141918413741487,0.00141918413741487,0.00141918413741488,0.610694394962565,0.205704374016136,0,0,0,0,1,0,0,3,0,1,"doc239",4,5,1,0,3,2,0,12,0,1,2,0,3,0,0,4,0,0.108108108108108,0.135135135135135,0.027027027027027,0,0.0810810810810811,0.0540540540540541,0,0.324324324324324,0,0.027027027027027,0.0540540540540541,0,0.0810810810810811,0,0,0.108108108108108,0,37,0.13125
"237","Active","CMN_3350","Intercultural Communication","Intercultural Communication","Type: Lecture | Instr Met:","UC","PS","CPS","3","focus on gain a advance understand of the concept associate with culture and communication. offer student a opportunity to develop intercultural awareness and pattern of perception and think to enable effective communication across cultural boundary. discuss the effect of cultural difference on communication style, personal identity, and various organizational context.",0.000877049798060859,0.000877049798060852,0.000877049798060858,0.772048738052351,0.000877049798060863,0.000877049798060854,0.111623346334309,0.000877049798060812,0.000877049798060852,0.000877049798060845,0.00087704979806086,0.000877049798060864,0.00087704979806086,0.105803318036611,0.000877049798060753,0,4,0,1,2,0,1,5,0,10,"doc240",7,6,1,0,5,4,0,19,0,2,0,0,5,0,0,6,0,0.127272727272727,0.109090909090909,0.0181818181818182,0,0.0909090909090909,0.0727272727272727,0,0.345454545454545,0,0.0363636363636364,0,0,0.0909090909090909,0,0,0.109090909090909,0,55,0.182692307692308
"238","Active","CMN_3360","Crisis Communication","Crisis Communication","Type: Lecture | Instr Met:","UC","PS","CPS","3","introduce important implication of effective internal and external communication during crisis. examine proactive and reactive approach to crisis communication from a academic and practical perspective. consider element of effective crisis communication plan and tactic. offer student a opportunity to analyze several crisis situation.",0.000969652650896851,0.000969652650896839,0.00096965265089685,0.000969652650896849,0.000969652650896752,0.000969652650896851,0.000969652650896848,0.000969652650896798,0.0432779784034292,0.000969652650896839,0.00096965265089684,0.000969652650896854,0.000969652650896852,0.000969652650896842,0.944116537134912,0,2,0,0,0,0,0,4,1,5,"doc241",11,5,0,0,4,2,0,15,0,1,0,0,4,0,0,5,0,0.234042553191489,0.106382978723404,0,0,0.0851063829787234,0.0425531914893617,0,0.319148936170213,0,0.0212765957446809,0,0,0.0851063829787234,0,0,0.106382978723404,0,47,0.1
"239","Active","CMN_3400","Adv Organizational Comm","Advanced Organizational Communication","Type: Lecture | Instr Met:","UC","PS","CPS","3","examine communication as the center of organizational life. include a detail overview of the field of organizational communication from classical theory to critical perspective of organizational behavior. In the 2 half of the course, offer student a opportunity to apply this learn to analyze communication in a variety of context.",0.000969652650896834,0.000969652650896843,0.000969652650896846,0.594466056970459,0.00096965265089687,0.000969652650896832,0.00096965265089686,0.000969652650896805,0.000969652650896855,0.000969652650896847,0.000969652650896849,0.0868297537862102,0.000969652650896857,0.000969652650896856,0.307068357432569,0,2,0,0,0,0,0,3,0,6,"doc242",5,11,0,0,0,8,0,19,1,2,0,0,4,0,0,4,0,0.0925925925925926,0.203703703703704,0,0,0,0.148148148148148,0,0.351851851851852,0.0185185185185185,0.037037037037037,0,0,0.0740740740740741,0,0,0.0740740740740741,0,54,0.201388888888889
"240","Active","CMN_3410","Digital Comm. Strategy","Digital Communication Strategy","Type: Lecture | Instr Met:","UC","PS","CPS","3","introduce student to a communication - plan methodology that support a organization ’ s short - and long - term goal. define digital communication objective, audience, tactic, channel, and success indicator be all critical component of a effective strategy. emphasize content market and inbound market tactic and how they fit the voice of the customer and the voice of the organization.",0.000800592379770913,0.000800592379770911,0.000800592379770913,0.000800592379770924,0.000800592379770923,0.000800592379770891,0.000800592379770911,0.000800592379770896,0.000800592379770923,0.000800592379770904,0.000800592379770925,0.000800592379770923,0.000800592379770936,0.00080059237977092,0.988791706683207,0,6,0,0,3,0,1,6,0,6,"doc243",9,4,1,2,5,8,0,21,0,0,2,0,11,0,0,5,0,0.132352941176471,0.0588235294117647,0.0147058823529412,0.0294117647058824,0.0735294117647059,0.117647058823529,0,0.308823529411765,0,0,0.0294117647058824,0,0.161764705882353,0,0,0.0735294117647059,0,68,0.0689583333333333
"241","Active","CMN_3750","Inbound Marketing Fund.","Inbound Marketing Fundamentals","Type: Lecture | Instr Met:","UC","PS","CPS","3","cover inbound market tactic to support organizational objective, such as build brand awareness or generate lead. involve the creation of message for a range of tactic and experience use market automation software to facilitate campaign implementation.",0.00112852573112933,0.00112852573112931,0.00112852573112933,0.00112852573112936,0.00112852573112933,0.00112852573112934,0.0587314588855764,0.00112852573112934,0.00112852573112934,0.00112852573112933,0.00112852573112935,0.00112852573112933,0.00112852573112934,0.00112852573112932,0.926597706609742,0,1,0,0,0,0,0,2,0,4,"doc244",5,4,0,0,2,2,0,15,0,2,0,0,3,0,0,5,1,0.128205128205128,0.102564102564103,0,0,0.0512820512820513,0.0512820512820513,0,0.384615384615385,0,0.0512820512820513,0,0,0.0769230769230769,0,0,0.128205128205128,0.0256410256410256,39,-0.1
"242","Active","CMN_3800","Design & Implement Promo Cmpn","Designing and Implementing a Promotional Campaign","Type: Lecture | Instr Met:","UC","PS","CPS","3","offer student a opportunity to design and implement a digitally base promotional campaign for a external sponsor organization. During the campaign design phase, student become part of a creative team, perform target audience research, analyze the research finding, review key performance indicator, and develop a communication plan. During the campaign implementation phase, student execute the communication plan. Implementation include create email market and social medium market message, call to action, client presentation, monitor campaign result, and perform a overall project assessment. Each phase include project update to the sponsor and self - reflection on the learn experience. student develop deliverable and track their work use a lead - edge market automation platform.",0.000365333575027946,0.000365333575028033,0.000365333575027943,0.000365333575028097,0.000365333575027969,0.000365333575027975,0.000365333575027974,0.417954982342815,0.000365333575027957,0.000365333575027944,0.000365333575027976,0.00036533357502801,0.000365333575027978,0.000365333575027971,0.577295681181822,0,7,0,0,2,0,2,6,0,11,"doc245",10,7,1,0,6,14,0,56,0,1,1,0,18,0,0,14,0,0.078125,0.0546875,0.0078125,0,0.046875,0.109375,0,0.4375,0,0.0078125,0.0078125,0,0.140625,0,0,0.109375,0,128,0.151785714285714
"243","Active","CMN_3850","Managing Communication Prjcts","Managing Communication Projects","Type: Lecture | Instr Met:","UC","PS","CPS","3","offer student a opportunity to manage creative team and develop client relationship during the design and implementation of a promotional campaign for a external sponsor organization. topic include project leadership, client management technique, communication plan methodology, client and team presentation, evaluation of campaign effectiveness, coach, and supervision.",0.0008005923797709,0.000800592379770882,0.000800592379770924,0.134272885690467,0.000800592379770919,0.000800592379770927,0.000800592379770925,0.359161188025586,0.000800592379770914,0.190700611429899,0.000800592379770922,0.000800592379770891,0.000800592379770924,0.00080059237977091,0.307058798676569,0,4,0,0,1,0,1,7,0,9,"doc246",4,4,0,0,4,4,0,26,0,1,0,0,8,0,0,4,0,0.0727272727272727,0.0727272727272727,0,0,0.0727272727272727,0.0727272727272727,0,0.472727272727273,0,0.0181818181818182,0,0,0.145454545454545,0,0,0.0727272727272727,0,55,0.116071428571429
